mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.4265211343765258,0.23125463929254603,0.29397857189178467,0.10782042042673998,238000.0,{'ccp_alpha': 238000.0},-4009.8341769565973,-4639.0260801169325,-5082.0283758792275,-4394.587408886754,-4931.066942048702,-4204.066051525353,-4996.166303575314,-4941.812707356036,-3681.9055482806184,-5212.74224106229,-4609.323583568783,488.0571978962626,246
1.5030093669891358,0.3277621646273239,0.23270125389099122,0.08120483291601417,239000.0,{'ccp_alpha': 239000.0},-4009.6711845727327,-4639.187827449401,-5081.175293035628,-4393.6461282552655,-4927.323375744451,-4200.874181088629,-4996.132104013866,-4940.378699103392,-3680.307787999963,-5213.919203415545,-4608.261578467887,488.4059489572382,241
1.4750678300857545,0.15442255796417187,0.20434060096740722,0.08082866913886497,240000.0,{'ccp_alpha': 240000.0},-4008.0537807281044,-4638.5163359187245,-5081.7449505208015,-4393.797281946674,-4926.338501920509,-4200.0262489854695,-4993.754538739707,-4939.388361599825,-3679.4318138995222,-5215.686138900234,-4607.673795315957,488.78531530523117,240
1.5273063898086547,0.07529208498727812,0.1732612133026123,0.10174268590913417,241000.0,{'ccp_alpha': 241000.0},-4005.8528229072413,-4637.470380467996,-5079.936548217231,-4393.431374560297,-4924.4312085650245,-4195.39270165665,-4992.855227156427,-4936.277654615277,-3680.1447416512974,-5217.168587062847,-4606.2961246860295,488.92121037648434,236
1.3864804267883302,0.28528851385368076,0.29958534240722656,0.16408880777949822,242000.0,{'ccp_alpha': 242000.0},-4006.7240958504663,-4638.209481186239,-5079.613753718226,-4393.074737643448,-4924.770921366627,-4197.122749108391,-4993.053186365608,-4935.92069693478,-3679.4277826811235,-5219.089847225477,-4606.700725208038,489.0480427831725,238
1.3696357488632203,0.33583610534743896,0.28523252010345457,0.1262838197054772,243000.0,{'ccp_alpha': 243000.0},-4004.068153473457,-4637.808936699801,-5078.315291419537,-4391.25682003307,-4921.943611187351,-4197.504549061562,-4992.242130730454,-4934.860404329646,-3679.8412011563873,-5216.658681132346,-4605.449977922361,488.59208880387115,231
1.4271929740905762,0.3014420353760935,0.28968205451965334,0.1954909126796823,244000.0,{'ccp_alpha': 244000.0},-4004.5323713692455,-4639.3793776404145,-5077.628391015022,-4389.557014362024,-4923.9579961662475,-4193.368740407706,-4990.523168225794,-4932.873250372899,-3677.04232078906,-5216.740292104147,-4604.560292245255,489.30254193049433,226
1.3620078086853027,0.2326882596662726,0.3122503042221069,0.1550979000352811,245000.0,{'ccp_alpha': 245000.0},-4002.821517322738,-4636.90834028452,-5077.03623625367,-4391.150017337683,-4922.511807808935,-4193.282812561574,-4989.032825581884,-4930.7658775608315,-3676.625620200528,-5215.847099777997,-4603.5982154690355,488.9897767453455,221
1.4033202648162841,0.24035765939636558,0.2667955160140991,0.10823070298800734,246000.0,{'ccp_alpha': 246000.0},-4001.6927592153716,-4633.975690587533,-5076.930686785462,-4392.170675026624,-4922.360268294855,-4190.765574904388,-4987.488664018965,-4929.85466986762,-3678.106070635963,-5213.822328390035,-4602.716738772682,488.54015153421534,217
1.4748035192489624,0.19877474729253716,0.25793089866638186,0.06369441034417729,247000.0,{'ccp_alpha': 247000.0},-4002.7775102673872,-4633.166797845558,-5076.790309142704,-4391.9405609424475,-4921.211641415087,-4190.712657408136,-4987.606445094815,-4927.677933046362,-3676.4187212066936,-5214.662939494813,-4602.2965515864,488.6161341482843,214
1.3726651430130006,0.2007769341198318,0.2747639656066895,0.18259180344354672,248000.0,{'ccp_alpha': 248000.0},-4000.7984607796716,-4632.5474305599955,-5075.503443326805,-4391.503304285201,-4921.51480686413,-4190.840713002457,-4987.151377433709,-4926.006780798132,-3676.0474192425327,-5213.002576930739,-4601.4916313223375,488.4735613209988,211
1.478272032737732,0.23089338640106058,0.33320715427398684,0.20047540248747014,249000.0,{'ccp_alpha': 249000.0},-3999.5568182656657,-4631.434700957834,-5074.900674265012,-4390.062599609007,-4919.381954083058,-4195.5633565848,-4985.375970294572,-4925.185046666189,-3674.713377756833,-5212.198648686455,-4600.837314716942,488.0464946497239,209
1.4017289638519288,0.2985915638753321,0.2955336570739746,0.17693079875453593,250000.0,{'ccp_alpha': 250000.0},-3999.181843573069,-4630.662674049453,-5075.650281176815,-4389.584247695768,-4916.345169735802,-4198.871002837304,-4984.134424435757,-4924.200239363278,-3673.547587018981,-5211.387042490693,-4600.356451237692,487.66703232453585,205
1.3790644407272339,0.2817742101447786,0.337165379524231,0.1647046871379668,251000.0,{'ccp_alpha': 251000.0},-3997.275023459725,-4629.586285243597,-5074.910343340747,-4389.1671157766905,-4916.3825303576405,-4201.343024536202,-4985.430499000076,-4923.245486001646,-3671.663008794674,-5210.802069691507,-4599.980538620251,487.96530840577225,201
1.7205756664276124,0.14247696153102993,0.3070006608963013,0.12592114514013675,252000.0,{'ccp_alpha': 252000.0},-3995.9684874417885,-4629.5737235971665,-5074.621686843853,-4389.218665993716,-4915.067618028069,-4199.3891732283,-4984.264225689666,-4924.369663835567,-3671.1985994863276,-5209.971295655716,-4599.364313980017,488.13804238656826,198
1.6233331680297851,0.18844844446890316,0.32231965065002444,0.12480253786068227,253000.0,{'ccp_alpha': 253000.0},-3996.2818036933627,-4625.694574299938,-5072.902401202154,-4388.591078366379,-4912.2815621665695,-4201.853794874237,-4983.3399768866575,-4924.014989914371,-3667.529022889421,-5206.453619875055,-4597.894282416814,487.7176936457067,192
1.4957868099212646,0.3782538560324389,0.3176270008087158,0.12814858457463196,254000.0,{'ccp_alpha': 254000.0},-3993.223579402897,-4625.687195624273,-5074.063007907861,-4390.351005868205,-4910.039162744115,-4201.663271307108,-4982.61546140787,-4923.346527153474,-3665.0899646087064,-5205.332516811136,-4597.141169283564,488.2286752807328,187
1.4597063541412354,0.25452030895344413,0.24524760246276855,0.10473820033740901,255000.0,{'ccp_alpha': 255000.0},-3991.6446956560067,-4629.042330294427,-5073.341844881401,-4390.694333956942,-4908.529279452349,-4203.110126371439,-4983.282089702121,-4921.886216595682,-3667.617196332908,-5204.283209669925,-4597.34313229132,487.48888014166306,190
1.5029059648513794,0.3353007409643515,0.2375859022140503,0.13127707964714097,256000.0,{'ccp_alpha': 256000.0},-3989.9943472149953,-4628.392182213351,-5074.6316104452735,-4389.8982199490665,-4905.3194743683225,-4205.84597379995,-4981.787959724266,-4922.7117758900895,-3668.5066561120902,-5203.209251193885,-4597.029745091129,487.05916238511344,186
1.3457140684127809,0.22517247670881307,0.19917545318603516,0.08114569771969814,257000.0,{'ccp_alpha': 257000.0},-3985.719656615659,-4627.185335831217,-5073.027551003503,-4390.017281571028,-4904.111292168937,-4206.668640078686,-4980.03717002026,-4921.4551901792265,-3668.408316563168,-5203.146510982192,-4595.977694501388,487.069718249414,183
1.6707168579101563,0.3314876942592204,0.34497091770172117,0.15913195518694567,258000.0,{'ccp_alpha': 258000.0},-3985.3389325847756,-4627.506105574723,-5072.101527319687,-4389.599316714826,-4899.0450668381545,-4207.008690851569,-4978.90871940422,-4920.940905863678,-3666.964709101884,-5203.66274798249,-4595.107672223601,486.91707052436817,179
1.6247276782989502,0.23126515277337492,0.3558570384979248,0.13571424839907945,259000.0,{'ccp_alpha': 259000.0},-3984.940437278554,-4628.235461045802,-5071.010746255726,-4388.719936802876,-4894.534249551652,-4207.117120086251,-4977.424466986718,-4920.971121142227,-3666.5053050779916,-5203.967525229914,-4594.342636945771,486.62449845203145,175
1.463214921951294,0.22036544768064598,0.2734003782272339,0.20213038435378944,260000.0,{'ccp_alpha': 260000.0},-3983.0606503556014,-4627.9941541305125,-5071.155545287863,-4387.521233773758,-4893.286248613959,-4208.193124282677,-4975.718400813004,-4918.657887250794,-3665.202319416253,-5203.734035243931,-4593.452359916836,486.69107225115545,171
1.4051344871520997,0.2887338856388293,0.24015445709228517,0.06986523519457698,261000.0,{'ccp_alpha': 261000.0},-3982.1096138824896,-4626.465976548566,-5070.894209535005,-4387.965455421493,-4901.696669069848,-4207.9864427563825,-4974.779212122587,-4917.852067358217,-3665.956940305545,-5203.2119400661295,-4593.891852706626,486.9601495976063,173
1.563813614845276,0.26051348042397776,0.25971686840057373,0.09157852251391603,262000.0,{'ccp_alpha': 262000.0},-3979.6464397864675,-4628.660044853254,-5071.392928752917,-4387.029240589205,-4901.485258834743,-4206.709251979248,-4975.093843688186,-4916.212868113144,-3667.233875014998,-5201.598191826886,-4593.506194343905,486.9328549193694,172
1.4592301368713378,0.23593842372396792,0.29067339897155764,0.14363676663190497,263000.0,{'ccp_alpha': 263000.0},-3979.827319012137,-4630.135291011118,-5071.075388255929,-4386.685405804257,-4899.844774449626,-4206.974333477503,-4974.832815498527,-4913.272179248246,-3665.676009013604,-5201.075697269783,-4592.939921304073,486.79641078897055,168
1.475426936149597,0.2929031396854719,0.35245816707611083,0.2421153482445509,264000.0,{'ccp_alpha': 264000.0},-3979.7956985072537,-4629.654128535982,-5071.460173314054,-4383.115401888808,-4898.731203688231,-4204.846165844781,-4973.137775980047,-4913.499545440447,-3663.4869762258522,-5202.089735592104,-4591.981680501756,487.5113101596727,164
1.4478172540664673,0.24457268262311957,0.22391302585601808,0.15462647295366183,265000.0,{'ccp_alpha': 265000.0},-3978.5813182393454,-4629.122960738428,-5071.606785729551,-4382.776274378524,-4898.733787090347,-4205.41984294356,-4972.48757398379,-4914.995746320509,-3667.427776386161,-5201.8132858368135,-4592.296535164702,486.9075754830479,165
1.3597486734390258,0.23439912004084568,0.29447097778320314,0.15655540678977306,266000.0,{'ccp_alpha': 266000.0},-3977.335432265215,-4627.426587568048,-5070.7279712799,-4380.428032022675,-4898.629840339083,-4206.737536130653,-4972.103373737147,-4915.32710192338,-3666.8091518202755,-5201.005045764834,-4591.653007285122,486.96435228418534,162
1.4459012508392335,0.24620365397033236,0.2560642004013062,0.09389782639377219,267000.0,{'ccp_alpha': 267000.0},-3978.757675516307,-4630.1059734098435,-5068.3100221559225,-4380.628496886137,-4896.444179195085,-4204.1050702629045,-4970.964067288409,-4914.74792489091,-3665.953055695305,-5201.146844267398,-4591.116330956822,486.68378826383304,158
1.4398544788360597,0.20957265024157531,0.2467655897140503,0.1104834369707663,268000.0,{'ccp_alpha': 268000.0},-3977.2362268276142,-4629.548058920029,-5068.726996989336,-4380.674881253488,-4895.585379607031,-4204.7029872135845,-4972.206553567217,-4913.176759506223,-3667.12399181971,-5201.600120775458,-4591.058195647969,486.6358957017967,157
1.4506171941757202,0.3294947552447624,0.3070105314254761,0.14866671330680767,269000.0,{'ccp_alpha': 269000.0},-3977.003045914902,-4630.903231961824,-5068.016439646639,-4380.331378439324,-4894.104190677809,-4204.741850804861,-4972.295356427432,-4913.848601608662,-3667.331976449328,-5201.106964332521,-4590.96830362633,486.4759471526367,156
1.4454851865768432,0.16733876390206687,0.27664196491241455,0.16411302232554598,270000.0,{'ccp_alpha': 270000.0},-3975.555807822035,-4629.808739566047,-5067.021226157235,-4380.250349726924,-4894.364034011244,-4205.004522645645,-4972.484739337371,-4913.71870319558,-3666.934243134147,-5200.979903958594,-4590.612226955482,486.6169962886564,155
1.4407167911529541,0.16076836700400746,0.30927104949951173,0.1043471551548714,271000.0,{'ccp_alpha': 271000.0},-3975.652081975882,-4630.357703602142,-5065.761977469182,-4379.623840260417,-4891.669993693533,-4206.121578858277,-4971.664562611624,-4913.267524027404,-3666.7362126354105,-5201.5801925463775,-4590.243566768025,486.27591076430895,153
1.3642083883285523,0.32570064257658826,0.2392890214920044,0.10835394930165775,272000.0,{'ccp_alpha': 272000.0},-3974.304600456873,-4630.318635232584,-5065.19343044657,-4377.434008747571,-4889.548595755969,-4205.227637904878,-4971.577663245641,-4911.848954414597,-3666.223701025566,-5201.543120598923,-4589.3220347829165,486.41648319831006,149
1.4818408489227295,0.21586389876978712,0.27230308055877683,0.15760097826771843,273000.0,{'ccp_alpha': 273000.0},-3974.6759793500873,-4630.535562434345,-5064.755475296439,-4376.594818034155,-4888.383578250629,-4206.587740348405,-4970.183348514598,-4913.178841620572,-3670.3945953092425,-5199.849123094275,-4589.513906225275,485.1608669717678,150
1.4396718263626098,0.30626812306690526,0.3895709991455078,0.23701508806625268,274000.0,{'ccp_alpha': 274000.0},-3972.568170688753,-4631.073335743771,-5062.734212018283,-4376.134992424873,-4885.839613861846,-4205.5429683379825,-4970.623887661614,-4912.716548473646,-3668.5467750839143,-5200.03699877999,-4588.581750307468,485.5589389087527,144
1.3485044956207275,0.34374467160352373,0.2417459487915039,0.09177931778791419,275000.0,{'ccp_alpha': 275000.0},-3973.325097932076,-4634.0563423131925,-5062.067934166015,-4375.027989646626,-4883.4232391386395,-4207.413737196764,-4971.164315157603,-4909.7991997877925,-3670.4347786525364,-5199.926415381169,-4588.663904937241,484.65552528779045,145
1.435898208618164,0.383250059750606,0.23796072006225585,0.07411521233265618,276000.0,{'ccp_alpha': 276000.0},-3972.8930015309697,-4632.587007701081,-5061.973006888292,-4374.241363463417,-4881.118251730745,-4206.394536503296,-4972.311849354855,-4908.968148498133,-3670.5192064117055,-5199.426763417086,-4588.043313549957,484.6192991217517,141
1.3446043491363526,0.152445116107579,0.2113342046737671,0.07394473605884488,277000.0,{'ccp_alpha': 277000.0},-3970.0063965234986,-4632.972125950762,-5061.317931884216,-4372.887898455764,-4880.769027824183,-4204.853719716716,-4972.45769577262,-4907.699180667525,-3670.380084815386,-5198.334038049667,-4587.167809966034,484.90192307038217,139
1.4466400861740112,0.2867649395635416,0.2717294216156006,0.08746362548371216,278000.0,{'ccp_alpha': 278000.0},-3968.0131731123997,-4634.002254275836,-5060.1965871581415,-4373.066424495997,-4881.324818368381,-4207.624200367009,-4972.326684786793,-4906.555306456044,-3670.0743378227635,-5199.865307711774,-4587.3049094555145,485.0296339605683,140
1.488723063468933,0.18505233308062433,0.2618006944656372,0.17288313372158964,279000.0,{'ccp_alpha': 279000.0},-3964.4646701331867,-4635.355864199414,-5058.647631577672,-4373.479008881206,-4884.4188595006735,-4203.502378530571,-4972.5769277543895,-4904.129914104599,-3669.885889323277,-5199.120395130083,-4586.558153913507,485.6426978457365,133
1.3763911485671998,0.28291031451146725,0.33614068031311034,0.09493946138736295,280000.0,{'ccp_alpha': 280000.0},-3963.292427244281,-4635.670054639566,-5059.09583857971,-4373.310727134504,-4883.947557879374,-4207.404110874403,-4971.729281191475,-4903.807190384502,-3668.7167631959833,-5198.335916595242,-4586.530986771904,485.5456013301991,132
1.4288456916809082,0.19707706987108684,0.2602159738540649,0.12211883116951347,281000.0,{'ccp_alpha': 281000.0},-3962.9418460303195,-4635.869639253226,-5057.648820568378,-4371.2101014610735,-4884.433456760796,-4205.960271863128,-4969.714415957141,-4901.432491712892,-3667.473079838354,-5196.425715986518,-4585.310983943183,485.3668095256786,120
1.5539228916168213,0.236055914772998,0.22155277729034423,0.10050676661111407,282000.0,{'ccp_alpha': 282000.0},-3963.5425667115046,-4635.060063284322,-5059.149996301296,-4371.0278741339625,-4884.829493013026,-4205.740803369141,-4970.1082789257625,-4901.492484875145,-3668.2417511467697,-5195.113873401914,-4585.430718516285,485.20217989291535,121
1.3271979093551636,0.30341594972815217,0.3101146697998047,0.1715284548729164,283000.0,{'ccp_alpha': 283000.0},-3964.2348372164092,-4634.322982253036,-5059.197640409856,-4371.858992789983,-4884.492586840084,-4207.986200851827,-4969.113559549044,-4899.8339760341905,-3670.693780976591,-5194.348716404624,-4585.608327332564,484.13133839398324,127
1.2749170064926147,0.1645437382382024,0.22363967895507814,0.17105024573875302,284000.0,{'ccp_alpha': 284000.0},-3961.7560451633412,-4635.912338509471,-5060.58909248552,-4371.88656624769,-4882.859218163287,-4208.977808732868,-4968.424095989634,-4900.212494744726,-3672.857475259942,-5193.093131500158,-4585.656826679664,483.8274587280729,128
1.468243455886841,0.2834977028242169,0.2163764715194702,0.07400052107348544,285000.0,{'ccp_alpha': 285000.0},-3961.5244914423088,-4637.835816332762,-5059.994632277972,-4369.612700925613,-4883.313077855446,-4211.9840010737535,-4968.471367180734,-4896.699698038097,-3674.9396675680155,-5192.474748498958,-4585.685020119366,483.02114113543223,129
1.446241307258606,0.2608485874107004,0.2621741771697998,0.09834358434358657,286000.0,{'ccp_alpha': 286000.0},-3962.37958798587,-4637.727954543981,-5059.25990806607,-4367.003034187564,-4880.994318839053,-4212.3768532333,-4968.441582421811,-4896.34047677076,-3677.080421790206,-5193.129070114073,-4585.473320795269,482.4354075039796,122
1.5118666887283325,0.18582871407290483,0.2656435012817383,0.11535427933260868,287000.0,{'ccp_alpha': 287000.0},-3962.6854167479232,-4636.790653142719,-5059.40956859327,-4368.7375587496745,-4880.207585541993,-4214.716152473872,-4967.55255409593,-4894.19950282859,-3677.9411530249,-5192.940911782804,-4585.518105698167,481.69962111305114,123
1.407821774482727,0.3303380774941649,0.22864916324615478,0.07283623358186123,288000.0,{'ccp_alpha': 288000.0},-3963.064123549794,-4636.550278508452,-5057.416637891976,-4368.458229790176,-4878.5948499958795,-4215.524934829801,-4967.207943161465,-4894.189950460628,-3677.426824991501,-5191.5962560687785,-4585.0030029248455,481.20356050455695,118
1.4874550342559814,0.2995536912211202,0.21288280487060546,0.09361536855964538,289000.0,{'ccp_alpha': 289000.0},-3963.9221242830763,-4636.41671738583,-5056.15689387755,-4366.749698219845,-4878.198517894225,-4214.715992736828,-4966.840430574653,-4894.1418375158,-3680.170358914539,-5190.3380625814625,-4584.765063398381,480.37486652678126,115
1.3987338066101074,0.30137557331537185,0.2389455795288086,0.1605547909805349,290000.0,{'ccp_alpha': 290000.0},-3963.7765259482812,-4636.378441590622,-5056.182607667148,-4366.877195040821,-4875.663457480764,-4211.408576746589,-4966.328990943206,-4890.616175279583,-3679.178200067222,-5194.671209562416,-4584.108138032666,480.959661778301,110
1.3251438856124877,0.2460304600936109,0.26661980152130127,0.13134160660238584,291000.0,{'ccp_alpha': 291000.0},-3962.313300017365,-4636.416003625954,-5056.571844962778,-4367.258946681839,-4876.058974842222,-4211.791123499775,-4965.610850150473,-4891.126139430795,-3678.995073811919,-5193.999545153757,-4584.014180217688,481.08909587765385,108
1.3793757200241088,0.3100554442810487,0.3044750690460205,0.17987929945307385,292000.0,{'ccp_alpha': 292000.0},-3960.6049583860504,-4636.072926510148,-5056.469875601418,-4366.325897929866,-4873.333604279364,-4212.833000584293,-4964.8104328812315,-4890.516043356483,-3679.3683605539445,-5192.718326658401,-4583.30534267412,480.7579319264901,104
1.3959640502929687,0.29963832622413256,0.22998292446136476,0.07492797630596675,293000.0,{'ccp_alpha': 293000.0},-3960.59709666377,-4637.261314332221,-5057.811945339555,-4366.355287811746,-4871.625768552628,-4211.210544900215,-4964.785372799489,-4887.9391718979305,-3680.077337392503,-5192.3291223332035,-4582.999296202326,480.576996502822,103
1.4208585262298583,0.26576361749647803,0.23906464576721193,0.10030816362953308,294000.0,{'ccp_alpha': 294000.0},-3959.3804228265644,-4635.002653435779,-5057.923504562365,-4366.983909062353,-4869.622971926688,-4213.188509498115,-4963.1946089346675,-4888.602289593094,-3680.08634954478,-5195.041906498961,-4582.902712588337,480.67901630711987,102
1.4811945915222169,0.11000663380986686,0.20228989124298097,0.09115640778283104,295000.0,{'ccp_alpha': 295000.0},-3958.0855534934226,-4635.404087908434,-5057.680729078211,-4367.207360051367,-4868.005944612537,-4212.805765882882,-4962.532776914558,-4887.320320142021,-3681.5907037429433,-5196.422781124673,-4582.705602295106,480.51077182717813,100
1.4546871662139893,0.19414257062633694,0.20636270046234131,0.13907444372873193,296000.0,{'ccp_alpha': 296000.0},-3957.810967474087,-4633.804555862274,-5056.919206390058,-4369.346304515827,-4866.035020082816,-4214.44002636295,-4961.833354412416,-4887.381070219283,-3682.0219654553553,-5196.476954141059,-4582.606942491612,479.9907723282158,99
1.3938035249710083,0.19499535984995964,0.30553402900695803,0.22074773082645416,297000.0,{'ccp_alpha': 297000.0},-3957.432361755902,-4633.302183014682,-5055.940187121897,-4369.706848093703,-4864.419866818641,-4214.302519663214,-4960.513168983975,-4884.698382197865,-3681.087557525412,-5196.6836091000905,-4581.808668427539,479.7649510085998,93
1.302646231651306,0.3206323538279839,0.2548748731613159,0.1348525204520689,298000.0,{'ccp_alpha': 298000.0},-3956.5900757507247,-4633.013078176148,-5055.284870523675,-4372.063645014922,-4861.812661960742,-4221.216767304216,-4960.104439111878,-4887.345952648523,-3680.7678134725093,-5196.5093421878355,-4582.470864615117,479.19823688144254,97
1.461852216720581,0.23667232568982977,0.21913669109344483,0.07136233451397143,299000.0,{'ccp_alpha': 299000.0},-3955.9930452684675,-4633.420387714056,-5055.412550309181,-4372.808036421359,-4864.670443412276,-4222.478256732239,-4958.470457813553,-4886.600007941343,-3679.7839089483978,-5195.639855227626,-4582.52769497885,479.23105911686736,98
1.432149386405945,0.2564407875048357,0.18799567222595215,0.0969038047918381,300000.0,{'ccp_alpha': 300000.0},-3954.9992495474316,-4632.1720771287855,-5054.75493354774,-4371.933789803564,-4864.719042160939,-4224.474615943972,-4958.30270269974,-4886.284465564915,-3678.530680346063,-5195.261806019366,-4582.143336276251,479.3293318966395,95
1.4587694883346558,0.3570536888612208,0.21253604888916017,0.09144448058517955,301000.0,{'ccp_alpha': 301000.0},-3955.0435501132883,-4632.426212595324,-5055.432873538091,-4372.642506338259,-4863.372766577778,-4220.784615487861,-4958.55557932406,-4886.5313267165075,-3680.694744923324,-5195.6380298647355,-4582.112220547922,479.2358217529643,94
1.3523230075836181,0.2794677137399688,0.28374149799346926,0.13263391257283566,302000.0,{'ccp_alpha': 302000.0},-3954.3171506402728,-4632.470376134451,-5054.163620418687,-4371.915469781617,-4863.278320721012,-4219.431410613399,-4959.86932520334,-4886.450945404109,-3680.198419089344,-5194.80305483241,-4581.689809283864,479.4193161000143,92
1.3068366765975952,0.17511767083646324,0.2936819791793823,0.1908627245937777,303000.0,{'ccp_alpha': 303000.0},-3953.017971864024,-4632.11234664562,-5054.104515340034,-4372.614914922593,-4861.715446192273,-4219.222707412535,-4959.323329064908,-4887.214795629078,-3679.614389469418,-5195.4568029750735,-4581.439721951556,479.6725328116037,88
1.3244709253311158,0.27838956670236614,0.25736489295959475,0.13719818174835108,304000.0,{'ccp_alpha': 304000.0},-3952.874034755262,-4633.018288523779,-5054.099555500049,-4370.475738571607,-4862.944818952952,-4220.68634342905,-4958.281966231766,-4886.816144218997,-3678.85795590479,-5194.539192483364,-4581.259403857161,479.6734022549432,87
1.4526232719421386,0.23427875790435743,0.2429288625717163,0.1480698506532586,305000.0,{'ccp_alpha': 305000.0},-3952.7591614748467,-4633.173982370919,-5054.643750889263,-4368.700149676159,-4857.687509622979,-4221.7616562927615,-4957.8504997237305,-4885.936245487507,-3678.6867547090383,-5194.080334144169,-4580.5280044391375,479.3186147334434,85
1.381088638305664,0.29108251826327197,0.26526827812194825,0.15055552228968236,306000.0,{'ccp_alpha': 306000.0},-3953.537404143934,-4634.963842937601,-5054.78173372868,-4366.855051145974,-4856.915458980427,-4220.564021362078,-4958.6154115683385,-4883.884174268985,-3679.34829392367,-5194.053209201469,-4580.351860126115,479.1795163281581,84
1.4145938396453857,0.18356755674344744,0.1955016851425171,0.10995689319221108,307000.0,{'ccp_alpha': 307000.0},-3953.544802593525,-4634.095050612634,-5054.871540879811,-4362.762633004739,-4854.519299510542,-4220.817863788403,-4958.1572423116895,-4882.628906562978,-3679.2134293052313,-5193.3964748442795,-4579.4007243413835,479.0297841027026,82
1.4690537214279176,0.21852044241716795,0.21392722129821778,0.08749114707043959,308000.0,{'ccp_alpha': 308000.0},-3953.6596287640773,-4632.256558959408,-5053.357858854677,-4362.640983937325,-4852.574921056085,-4219.9271716533085,-4958.060274095855,-4881.4716352968635,-3679.341352622452,-5191.771308167965,-4578.5061693408015,478.49113652510624,77
1.5164922952651978,0.2259660071837725,0.21490213871002198,0.11083970969133966,309000.0,{'ccp_alpha': 309000.0},-3952.1498350940183,-4632.066750507787,-5054.071195596501,-4364.514991458377,-4850.9617506935765,-4220.058073848344,-4957.6966735082815,-4879.276192389328,-3681.214506572427,-5191.55133731264,-4578.356130698127,478.0237356904217,73
1.3999154567718506,0.17430190685242178,0.22718093395233155,0.09086554436852132,310000.0,{'ccp_alpha': 310000.0},-3949.674804557445,-4631.930940506201,-5054.304367017571,-4364.069177486017,-4852.06182200884,-4220.451008940067,-4956.734588771128,-4879.831154737004,-3681.983043562193,-5191.183313069027,-4578.22242206555,478.1909774724156,70
1.557250475883484,0.2567724275733178,0.22264328002929687,0.06808295398590414,311000.0,{'ccp_alpha': 311000.0},-3950.654657048039,-4631.774620004817,-5053.764877605445,-4362.925634511299,-4849.155516073247,-4222.103374400271,-4957.679470148648,-4877.843714931462,-3682.469392243936,-5190.270156145471,-4577.864141311264,477.51054385620216,60
1.368536686897278,0.21713349896161185,0.22039990425109862,0.12162415476698904,312000.0,{'ccp_alpha': 312000.0},-3950.3275933872346,-4633.168754278225,-5053.303866340803,-4361.604309915372,-4851.745506888081,-4221.768438493022,-4957.1685344683765,-4877.034240919523,-3681.1957879102474,-5189.510783425785,-4577.682781602667,477.8061438531884,54
1.4354416131973267,0.3269418256764047,0.24765655994415284,0.1314749241579221,313000.0,{'ccp_alpha': 313000.0},-3948.8402227365036,-4632.448672408892,-5052.522082017147,-4361.550137486282,-4848.93007944632,-4221.28071258394,-4957.80000708094,-4875.3995831901875,-3681.4699226028815,-5187.174247604203,-4576.74156671573,477.3906529310926,25
1.3237319231033324,0.23254655697843726,0.19480199813842775,0.12909079518933048,314000.0,{'ccp_alpha': 314000.0},-3948.9825516798146,-4632.5056104037,-5051.429287291546,-4362.667060035531,-4846.224635231812,-4221.990118476662,-4957.570389676807,-4875.578114080522,-3680.194445330644,-5189.102347209047,-4576.624455941608,477.48646618385465,22
1.576074767112732,0.2521843329025143,0.32773962020874026,0.17270624424018963,315000.0,{'ccp_alpha': 315000.0},-3950.0495904446116,-4632.679392158133,-5051.6183413953,-4364.000838956214,-4846.107038473019,-4223.471103201155,-4957.433788199362,-4874.380800030858,-3680.1932777726056,-5187.8303274173595,-4576.776449804862,476.942365069757,26
1.387838888168335,0.31537925731126193,0.21045496463775634,0.11935534629209521,316000.0,{'ccp_alpha': 316000.0},-3949.6905617438997,-4632.274496740513,-5050.735384003421,-4363.417385158507,-4845.788205249686,-4224.526344509074,-4956.590565328305,-4874.037111714025,-3681.754009188771,-5187.531487835576,-4576.634555147178,476.40662412014717,23
1.3234954118728637,0.2722444426354155,0.3953759431838989,0.18766487256143194,317000.0,{'ccp_alpha': 317000.0},-3948.9062525660192,-4632.614743960244,-5050.100427863602,-4363.495692851952,-4845.272009100785,-4226.516043287547,-4956.393810735589,-4873.613386136631,-3682.1339373406754,-5186.736500006384,-4576.5782803849415,476.05598301373266,21
1.4890668153762818,0.17836135169043357,0.2638484001159668,0.07907572366555174,318000.0,{'ccp_alpha': 318000.0},-3950.3180725730613,-4633.632795365098,-5050.825561301517,-4362.867960070931,-4845.622765291235,-4227.6609518710575,-4956.981954202156,-4871.078858553616,-3684.8179407441703,-5186.730920708632,-4577.053778068147,475.3026319614152,32
1.3823350667953491,0.24271934198888434,0.2871603727340698,0.18010654422167835,319000.0,{'ccp_alpha': 319000.0},-3950.3658725299824,-4633.642983969333,-5049.979618112524,-4365.939724798878,-4845.424614481966,-4229.798684947129,-4956.810831956377,-4870.420891048314,-3687.065039282488,-5184.300483275361,-4577.3748744402355,474.11857551201547,39
